,Unnamed: 0,m49_code,country,cpc_code,commodity,year,loss_percentage,food_supply_stage,method_data_collection,Continent
0,4,116,Cambodia,1213.0,Cauliflowers and broccoli,2008,16.4,Whole supply chain,Survey,Asia
1,5,116,Cambodia,1232.0,Cucumbers and gherkins,2008,19.7,Whole supply chain,Survey,Asia
2,6,116,Cambodia,1234.0,Tomatoes,2008,24.6,Whole supply chain,Survey,Asia
3,7,116,Cambodia,1241.9,"Other beans, green",2008,21.8,Whole supply chain,Survey,Asia
4,8,120,Cameroon,1313.0,Plantains and cooking bananas,2013,35.0,Whole supply chain,No Data Collection Specified,Africa
5,9,143,Central Asia,1359.9,"Other fruits, n.e.c.",2011,17.0,Farm,Modelled Estimates,Asia
6,10,143,Central Asia,1359.9,"Other fruits, n.e.c.",2011,20.0,Processing,Modelled Estimates,Asia
7,11,143,Central Asia,1359.9,"Other fruits, n.e.c.",2011,10.0,Farm,Modelled Estimates,Asia
8,12,143,Central Asia,1359.9,"Other fruits, n.e.c.",2011,15.0,Wholesale,Modelled Estimates,Asia
9,13,143,Central Asia,1359.9,"Other fruits, n.e.c.",2011,12.0,Households,Modelled Estimates,Asia
10,14,145,Western Asia,1359.9,"Other fruits, n.e.c.",2011,12.0,Households,Modelled Estimates,Asia
11,15,145,Western Asia,1359.9,"Other fruits, n.e.c.",2011,17.0,Farm,Modelled Estimates,Asia
12,16,145,Western Asia,1359.9,"Other fruits, n.e.c.",2011,20.0,Processing,Modelled Estimates,Asia
13,17,145,Western Asia,1359.9,"Other fruits, n.e.c.",2011,10.0,Farm,Modelled Estimates,Asia
14,18,145,Western Asia,1359.9,"Other fruits, n.e.c.",2011,15.0,Wholesale,Modelled Estimates,Asia
15,19,15,Northern Africa,1359.9,"Other fruits, n.e.c.",2011,10.0,Farm,Modelled Estimates,Africa
16,20,15,Northern Africa,1359.9,"Other fruits, n.e.c.",2011,12.0,Households,Modelled Estimates,Africa
17,21,15,Northern Africa,1359.9,"Other fruits, n.e.c.",2011,15.0,Wholesale,Modelled Estimates,Africa
18,22,15,Northern Africa,1359.9,"Other fruits, n.e.c.",2011,20.0,Processing,Modelled Estimates,Africa
19,23,15,Northern Africa,1359.9,"Other fruits, n.e.c.",2011,17.0,Farm,Modelled Estimates,Africa
20,24,152,Chile,1342.01,Pears,2013,13.0,Farm,No Data Collection Specified,Americas
21,25,156,China,1359.9,"Other fruits, n.e.c.",2014,10.0,Wholesale,Survey,Asia
22,26,156,China,1359.9,"Other fruits, n.e.c.",2014,15.0,Storage,Survey,Asia
23,27,156,China,1359.9,"Other fruits, n.e.c.",2012,12.5,Storage,Modelled Estimates,Asia
24,28,156,China,1359.9,"Other fruits, n.e.c.",2007,12.5,Storage,Expert Opinion,Asia
25,29,170,Colombia,1317.0,Papayas,2016,17.7,Harvest,No Data Collection Specified,Americas
26,30,170,Colombia,1317.0,Papayas,2016,3.0,Retail,No Data Collection Specified,Americas
27,31,170,Colombia,1317.0,Papayas,2016,3.1,Storage,No Data Collection Specified,Americas
28,32,188,Costa Rica,1234.0,Tomatoes,2015,2.0,Wholesale,Survey,Americas
29,33,188,Costa Rica,1234.0,Tomatoes,2015,10.0,Farm,Survey,Americas
30,34,188,Costa Rica,1234.0,Tomatoes,2015,7.5,Retail,Survey,Americas
31,35,192,Cuba,1212.0,Cabbages,2011,1.6,Processing,Survey,Americas
32,36,192,Cuba,1212.0,Cabbages,2011,0.5,Processing,Survey,Americas
33,37,192,Cuba,1215.0,Spinach,2011,1.0,Processing,Survey,Americas
34,38,192,Cuba,1229.0,Cantaloupes and other melons,2011,0.2,Processing,Survey,Americas
35,39,192,Cuba,1232.0,Cucumbers and gherkins,2011,1.0,Processing,Survey,Americas
36,40,192,Cuba,1234.0,Tomatoes,2011,0.9,Processing,Survey,Americas
37,41,192,Cuba,1234.0,Tomatoes,2011,7.7,Processing,Survey,Americas
38,42,192,Cuba,1251.0,Carrots and turnips,2011,5.6,Processing,Survey,Americas
39,43,192,Cuba,1290.9,"Other vegetables, fresh n.e.c.",2011,1.4,Processing,Survey,Americas
40,44,192,Cuba,1311.0,Avocados,2011,1.9,Processing,Survey,Americas
41,45,192,Cuba,1312.0,Bananas,2011,8.7,Processing,Survey,Americas
42,46,192,Cuba,1316.0,"Mangoes, guavas and mangosteens",2011,2.9,Processing,Survey,Americas
43,47,192,Cuba,1317.0,Papayas,2011,2.6,Processing,Survey,Americas
44,48,192,Cuba,1318.0,Pineapples,2011,3.2,Processing,Survey,Americas
45,49,202,Sub-Saharan Africa,1359.9,"Other fruits, n.e.c.",2011,25.0,Processing,Modelled Estimates,Africa
46,50,202,Sub-Saharan Africa,1359.9,"Other fruits, n.e.c.",2011,17.0,Wholesale,Modelled Estimates,Africa
47,51,202,Sub-Saharan Africa,1359.9,"Other fruits, n.e.c.",2011,5.0,Households,Modelled Estimates,Africa
48,52,202,Sub-Saharan Africa,1359.9,"Other fruits, n.e.c.",2011,9.0,Farm,Modelled Estimates,Africa
49,53,202,Sub-Saharan Africa,1359.9,"Other fruits, n.e.c.",2011,10.0,Farm,Modelled Estimates,Africa
50,54,204,Benin,1318.0,Pineapples,2014,50.0,Export,No Data Collection Specified,Africa
51,55,204,Benin,1234.0,Tomatoes,2010,27.2,Retail,Rapid Assessment,Africa
52,56,204,Benin,1234.0,Tomatoes,2010,26.0,Farm,Rapid Assessment,Africa
53,57,204,Benin,1253.01,"Onions and shallots, green",2010,43.8,Wholesale,Rapid Assessment,Africa
54,58,204,Benin,1253.01,"Onions and shallots, green",2010,28.0,Retail,Rapid Assessment,Africa
55,59,204,Benin,1316.0,"Mangoes, guavas and mangosteens",2010,45.4,Wholesale,Rapid Assessment,Africa
56,60,204,Benin,1316.0,"Mangoes, guavas and mangosteens",2010,49.5,Retail,Rapid Assessment,Africa
57,61,204,Benin,1318.0,Pineapples,2010,13.9,Wholesale,Rapid Assessment,Africa
58,62,204,Benin,1318.0,Pineapples,2010,22.0,Retail,Rapid Assessment,Africa
59,63,204,Benin,1323.0,Oranges,2010,31.0,Retail,Rapid Assessment,Africa
60,66,204,Benin,1323.0,Oranges,2010,26.3,Wholesale,No Data Collection Specified,Africa
61,67,204,Benin,1323.0,Oranges,2010,10.0,Farm,Rapid Assessment,Africa
62,68,204,Benin,1234.0,Tomatoes,2009,16.4,Farm,Survey,Africa
63,69,204,Benin,1323.0,Oranges,2009,36.0,Retail,Survey,Africa
64,70,204,Benin,1323.0,Oranges,2009,19.3,Wholesale,Survey,Africa
65,71,204,Benin,1234.0,Tomatoes,2009,24.0,Farm,Rapid Assessment,Africa
66,72,204,Benin,1234.0,Tomatoes,2009,29.0,Farm,Rapid Assessment,Africa
67,73,204,Benin,1234.0,Tomatoes,2009,31.2,Wholesale,Rapid Assessment,Africa
68,74,204,Benin,1234.0,Tomatoes,2009,27.5,Wholesale,Rapid Assessment,Africa
69,75,204,Benin,1234.0,Tomatoes,2009,26.4,Retail,Rapid Assessment,Africa
70,76,204,Benin,1234.0,Tomatoes,2009,28.0,Retail,Rapid Assessment,Africa
71,77,204,Benin,1234.0,Tomatoes,2009,27.5,Retail,Rapid Assessment,Africa
72,78,204,Benin,1234.0,Tomatoes,2009,21.2,Wholesale,Rapid Assessment,Africa
73,79,204,Benin,1234.0,Tomatoes,2009,23.0,Farm,Rapid Assessment,Africa
74,80,204,Benin,1316.0,"Mangoes, guavas and mangosteens",2009,43.5,Whole supply chain,Field Trial/Experimental Design,Africa
75,81,204,Benin,1323.0,Oranges,2009,5.0,Farm,Rapid Assessment,Africa
76,82,204,Benin,1323.0,Oranges,2009,11.6,Wholesale,Rapid Assessment,Africa
77,83,204,Benin,1323.0,Oranges,2009,51.0,Retail,Rapid Assessment,Africa
78,84,204,Benin,1323.0,Oranges,2009,10.0,Farm,Rapid Assessment,Africa
79,85,204,Benin,1323.0,Oranges,2009,41.0,Wholesale,Rapid Assessment,Africa
80,86,204,Benin,1323.0,Oranges,2009,15.0,Farm,Rapid Assessment,Africa
81,87,204,Benin,1323.0,Oranges,2009,16.4,Wholesale,Rapid Assessment,Africa
82,88,204,Benin,1323.0,Oranges,2009,10.9,Retail,Rapid Assessment,Africa
83,89,204,Benin,1323.0,Oranges,2009,33.0,Retail,Rapid Assessment,Africa
84,90,208,Denmark,1242.0,"Peas, green",2017,5.0,Harvest,Survey,Europe
85,91,208,Denmark,1242.0,"Peas, green",2017,14.0,Pre-harvest,Survey,Europe
86,92,208,Denmark,1242.0,"Peas, green",2017,5.0,Processing,Survey,Europe
87,93,208,Denmark,1242.0,"Peas, green",2017,17.0,Wholesale,Survey,Europe
88,94,208,Denmark,1242.0,"Peas, green",2017,18.0,Farm,Survey,Europe
89,95,208,Denmark,1251.0,Carrots and turnips,2017,25.0,Farm,Survey,Europe
90,96,208,Denmark,1251.0,Carrots and turnips,2017,10.0,Harvest,Survey,Europe
91,97,208,Denmark,1253.01,"Onions and shallots, green",2017,5.5,Harvest,Survey,Europe
92,98,208,Denmark,1253.01,"Onions and shallots, green",2017,43.0,Pre-harvest,Survey,Europe
93,99,208,Denmark,1253.01,"Onions and shallots, green",2017,8.5,Storage,Survey,Europe
94,100,208,Denmark,1253.01,"Onions and shallots, green",2017,9.0,Transport,Survey,Europe
95,101,208,Denmark,1253.01,"Onions and shallots, green",2017,21.0,Farm,Survey,Europe
96,102,208,Denmark,1253.01,"Onions and shallots, green",2017,5.0,Retail,Survey,Europe
97,103,208,Denmark,1253.01,"Onions and shallots, green",2013,21.0,Whole supply chain,Survey,Europe
98,104,208,Denmark,1253.01,"Onions and shallots, green",2012,21.0,Whole supply chain,Survey,Europe
99,105,208,Denmark,1253.01,"Onions and shallots, green",2011,21.0,Whole supply chain,Survey,Europe
100,106,231,Ethiopia,1234.0,Tomatoes,2015,17.0,Whole supply chain,Survey,Africa
101,107,231,Ethiopia,1312.0,Bananas,2015,24.6,Whole supply chain,Survey,Africa
102,108,231,Ethiopia,1323.0,Oranges,2015,20.0,Whole supply chain,Survey,Africa
103,109,231,Ethiopia,1312.0,Bananas,2012,7.1,Wholesale,No Data Collection Specified,Africa
104,110,231,Ethiopia,1312.0,Bananas,2012,14.9,Retail,No Data Collection Specified,Africa
105,111,231,Ethiopia,1312.0,Bananas,2012,4.5,Farm,No Data Collection Specified,Africa
106,112,242,Fiji,1234.0,Tomatoes,2012,13.4,Households,Survey,Asia
107,113,242,Fiji,1234.0,Tomatoes,2012,8.8,Farm,Survey,Asia
108,114,242,Fiji,1234.0,Tomatoes,2012,6.4,Wholesale,Survey,Asia
109,115,242,Fiji,1234.0,Tomatoes,2012,8.3,Households,Survey,Asia
110,116,242,Fiji,1234.0,Tomatoes,2012,0.1,Transport,Survey,Asia
111,117,242,Fiji,1234.0,Tomatoes,2012,6.2,Households,Survey,Asia
112,118,246,Finland,1242.0,"Peas, green",2017,17.6,Farm,Survey,Europe
113,119,246,Finland,1251.0,Carrots and turnips,2017,6.2,Harvest,Crop Cutting Field Experiment,Europe
114,120,246,Finland,1251.0,Carrots and turnips,2017,15.0,Farm,Survey,Europe
115,121,246,Finland,1253.01,"Onions and shallots, green",2017,11.0,Farm,Survey,Europe
116,122,246,Finland,1354.0,Strawberries,2014,14.0,Farm,Survey,Europe
117,123,246,Finland,1214.0,Lettuce and chicory,2013,17.0,Farm,Survey,Europe
118,124,246,Finland,1242.0,"Peas, green",2013,17.0,Harvest,Survey,Europe
119,125,246,Finland,1251.0,Carrots and turnips,2013,26.0,Farm,Survey,Europe
120,126,246,Finland,1253.01,"Onions and shallots, green",2013,11.0,Farm,Survey,Europe
121,127,246,Finland,1214.0,Lettuce and chicory,2012,17.0,Farm,Survey,Europe
122,128,246,Finland,1242.0,"Peas, green",2012,17.0,Harvest,Survey,Europe
123,129,246,Finland,1251.0,Carrots and turnips,2012,26.0,Farm,Survey,Europe
124,130,246,Finland,1253.01,"Onions and shallots, green",2012,11.0,Farm,Survey,Europe
125,131,246,Finland,1214.0,Lettuce and chicory,2011,17.0,Farm,Survey,Europe
126,132,246,Finland,1242.0,"Peas, green",2011,17.0,Harvest,Survey,Europe
127,133,246,Finland,1251.0,Carrots and turnips,2011,26.0,Farm,Survey,Europe
128,134,246,Finland,1253.01,"Onions and shallots, green",2011,11.0,Farm,Survey,Europe
129,135,246,Finland,1359.9,"Other fruits, n.e.c.",2010,13.0,Households,Survey,Europe
130,136,266,Gabon,1313.0,Plantains and cooking bananas,2013,35.0,Whole supply chain,No Data Collection Specified,Africa
131,137,288,Ghana,1234.0,Tomatoes,2014,28.6,Farm,Modelled Estimates,Africa
132,138,288,Ghana,1234.0,Tomatoes,2014,32.1,Distribution,Modelled Estimates,Africa
133,139,288,Ghana,1234.0,Tomatoes,2014,5.7,Harvest,Modelled Estimates,Africa
134,140,288,Ghana,1239.01,Okra,2014,30.0,Farm,Modelled Estimates,Africa
135,141,288,Ghana,1239.01,Okra,2014,16.6,Harvest,Modelled Estimates,Africa
136,142,288,Ghana,1239.01,Okra,2014,4.7,Distribution,Modelled Estimates,Africa
137,143,288,Ghana,1323.0,Oranges,2014,2.2,Farm,Modelled Estimates,Africa
138,144,288,Ghana,1323.0,Oranges,2014,1.1,Harvest,Modelled Estimates,Africa
139,145,288,Ghana,1323.0,Oranges,2014,2.8,Distribution,Modelled Estimates,Africa
140,146,288,Ghana,1239.01,Okra,2013,25.0,Post-harvest,Laboratory Trials,Africa
141,147,288,Ghana,1234.0,Tomatoes,2011,50.0,Farm,Survey,Africa
142,148,288,Ghana,1234.0,Tomatoes,2011,35.0,Farm,Survey,Africa
143,149,288,Ghana,1316.0,"Mangoes, guavas and mangosteens",2010,5.4,Wholesale,No Data Collection Specified,Africa
144,150,288,Ghana,1316.0,"Mangoes, guavas and mangosteens",2010,9.0,Retail,No Data Collection Specified,Africa
145,151,288,Ghana,1316.0,"Mangoes, guavas and mangosteens",2010,4.8,Farm,No Data Collection Specified,Africa
146,152,288,Ghana,1212.0,Cabbages,2010,19.3,Wholesale,Rapid Assessment,Africa
147,153,288,Ghana,1212.0,Cabbages,2010,25.0,Retail,Rapid Assessment,Africa
148,154,288,Ghana,1212.0,Cabbages,2010,38.0,Farm,Rapid Assessment,Africa
149,155,288,Ghana,1233.0,Eggplants (aubergines),2010,12.4,Farm,Rapid Assessment,Africa
150,156,288,Ghana,1233.0,Eggplants (aubergines),2010,10.5,Wholesale,Rapid Assessment,Africa
151,157,288,Ghana,1233.0,Eggplants (aubergines),2010,8.1,Retail,Rapid Assessment,Africa
152,158,288,Ghana,1234.0,Tomatoes,2010,16.8,Retail,Rapid Assessment,Africa
153,159,288,Ghana,1234.0,Tomatoes,2010,17.8,Wholesale,Rapid Assessment,Africa
154,160,288,Ghana,1239.01,Okra,2010,2.3,Wholesale,Rapid Assessment,Africa
155,161,288,Ghana,1239.01,Okra,2010,10.7,Retail,Rapid Assessment,Africa
156,162,288,Ghana,1253.01,"Onions and shallots, green",2010,11.8,Retail,Rapid Assessment,Africa
157,163,288,Ghana,1253.01,"Onions and shallots, green",2010,3.3,Wholesale,Rapid Assessment,Africa
158,164,288,Ghana,1313.0,Plantains and cooking bananas,2010,26.0,Wholesale,Rapid Assessment,Africa
159,165,288,Ghana,1313.0,Plantains and cooking bananas,2010,21.0,Retail,Rapid Assessment,Africa
160,166,288,Ghana,1316.0,"Mangoes, guavas and mangosteens",2010,4.2,Farm,Rapid Assessment,Africa
161,167,288,Ghana,1316.0,"Mangoes, guavas and mangosteens",2010,5.4,Wholesale,Rapid Assessment,Africa
162,168,288,Ghana,1316.0,"Mangoes, guavas and mangosteens",2010,4.5,Retail,Rapid Assessment,Africa
163,169,288,Ghana,1318.0,Pineapples,2010,20.0,Farm,Rapid Assessment,Africa
164,170,288,Ghana,1318.0,Pineapples,2010,20.7,Retail,Rapid Assessment,Africa
165,171,288,Ghana,1318.0,Pineapples,2010,9.6,Farm,Rapid Assessment,Africa
166,172,288,Ghana,1318.0,Pineapples,2010,27.2,Wholesale,Rapid Assessment,Africa
167,173,288,Ghana,1234.0,Tomatoes,2010,25.0,Farm,Rapid Assessment,Africa
168,174,288,Ghana,1234.0,Tomatoes,2010,21.5,Wholesale,Rapid Assessment,Africa
169,175,288,Ghana,1234.0,Tomatoes,2010,23.0,Retail,Rapid Assessment,Africa
170,176,288,Ghana,1239.01,Okra,2010,6.3,Retail,Literature Review,Africa
171,177,288,Ghana,1239.01,Okra,2010,16.6,Farm,Rapid Assessment,Africa
172,178,288,Ghana,1239.01,Okra,2010,2.3,Wholesale,Rapid Assessment,Africa
173,179,288,Ghana,1234.0,Tomatoes,2010,22.5,Retail,Rapid Assessment,Africa
174,180,288,Ghana,1234.0,Tomatoes,2010,50.5,Farm,Rapid Assessment,Africa
175,181,288,Ghana,1234.0,Tomatoes,2010,35.5,Wholesale,Rapid Assessment,Africa
176,182,288,Ghana,1239.01,Okra,2010,6.3,Retail,Literature Review,Africa
177,183,288,Ghana,1239.01,Okra,2010,4.5,Wholesale,Literature Review,Africa
178,184,288,Ghana,1239.01,Okra,2010,17.0,Farm,Rapid Assessment,Africa
179,185,288,Ghana,1239.01,Okra,2010,0.3,Farm,Rapid Assessment,Africa
180,188,288,Ghana,1316.0,"Mangoes, guavas and mangosteens",2010,10.0,Wholesale,Rapid Assessment,Africa
181,192,288,Ghana,1316.0,"Mangoes, guavas and mangosteens",2010,6.0,Farm,Literature Review,Africa
182,193,288,Ghana,1212.0,Cabbages,2009,37.6,Farm,Survey,Africa
183,194,288,Ghana,1212.0,Cabbages,2009,28.9,Wholesale,Survey,Africa
184,195,288,Ghana,1212.0,Cabbages,2009,36.3,Retail,Survey,Africa
185,196,288,Ghana,1234.0,Tomatoes,2009,13.1,Farm,Survey,Africa
186,197,288,Ghana,1212.0,Cabbages,2009,8.0,Wholesale,Rapid Assessment,Africa
187,198,288,Ghana,1212.0,Cabbages,2009,45.0,Retail,Rapid Assessment,Africa
188,199,288,Ghana,1212.0,Cabbages,2009,13.0,Farm,Rapid Assessment,Africa
189,200,288,Ghana,1212.0,Cabbages,2009,32.0,Wholesale,Rapid Assessment,Africa
190,201,288,Ghana,1212.0,Cabbages,2009,5.0,Retail,Rapid Assessment,Africa
191,202,288,Ghana,1212.0,Cabbages,2009,28.1,Retail,Rapid Assessment,Africa
192,203,288,Ghana,1212.0,Cabbages,2009,54.0,Farm,Rapid Assessment,Africa
193,204,288,Ghana,1212.0,Cabbages,2009,6.5,Wholesale,Rapid Assessment,Africa
194,205,288,Ghana,1233.0,Eggplants (aubergines),2009,2.8,Farm,Rapid Assessment,Africa
195,206,288,Ghana,1233.0,Eggplants (aubergines),2009,16.2,Retail,Rapid Assessment,Africa
196,207,288,Ghana,1233.0,Eggplants (aubergines),2009,2.0,Wholesale,Rapid Assessment,Africa
197,208,288,Ghana,1233.0,Eggplants (aubergines),2009,13.9,Farm,Rapid Assessment,Africa
198,209,288,Ghana,1233.0,Eggplants (aubergines),2009,11.3,Wholesale,Rapid Assessment,Africa
199,210,288,Ghana,1233.0,Eggplants (aubergines),2009,19.0,Wholesale,Rapid Assessment,Africa
200,211,288,Ghana,1233.0,Eggplants (aubergines),2009,22.0,Farm,Rapid Assessment,Africa
201,212,288,Ghana,1233.0,Eggplants (aubergines),2009,9.5,Retail,Rapid Assessment,Africa
202,214,288,Ghana,1234.0,Tomatoes,2009,21.5,Wholesale,Rapid Assessment,Africa
203,217,288,Ghana,1234.0,Tomatoes,2009,25.1,Farm,Rapid Assessment,Africa
204,218,288,Ghana,1234.0,Tomatoes,2009,23.0,Retail,Rapid Assessment,Africa
205,221,288,Ghana,1234.0,Tomatoes,2009,21.5,Wholesale,Rapid Assessment,Africa
206,222,288,Ghana,1239.01,Okra,2009,8.5,Retail,Rapid Assessment,Africa
207,223,288,Ghana,1239.01,Okra,2009,6.3,Retail,Rapid Assessment,Africa
208,224,288,Ghana,1239.01,Okra,2009,28.0,Farm,Rapid Assessment,Africa
209,225,288,Ghana,1239.01,Okra,2009,2.3,Wholesale,Rapid Assessment,Africa
210,226,288,Ghana,1239.01,Okra,2009,15.0,Retail,Rapid Assessment,Africa
211,227,288,Ghana,1239.01,Okra,2009,16.6,Farm,Rapid Assessment,Africa
212,228,288,Ghana,1239.01,Okra,2009,4.5,Wholesale,Rapid Assessment,Africa
213,229,288,Ghana,1239.01,Okra,2009,6.0,Farm,Rapid Assessment,Africa
214,230,288,Ghana,1316.0,"Mangoes, guavas and mangosteens",2009,5.0,Wholesale,Rapid Assessment,Africa
215,231,288,Ghana,1316.0,"Mangoes, guavas and mangosteens",2009,0.4,Wholesale,Rapid Assessment,Africa
216,232,288,Ghana,1316.0,"Mangoes, guavas and mangosteens",2009,8.0,Retail,Rapid Assessment,Africa
217,233,288,Ghana,1316.0,"Mangoes, guavas and mangosteens",2009,2.5,Farm,Rapid Assessment,Africa
218,234,288,Ghana,1316.0,"Mangoes, guavas and mangosteens",2009,2.3,Farm,Rapid Assessment,Africa
219,235,288,Ghana,1316.0,"Mangoes, guavas and mangosteens",2009,1.0,Retail,Rapid Assessment,Africa
220,236,288,Ghana,1316.0,"Mangoes, guavas and mangosteens",2009,6.0,Farm,Rapid Assessment,Africa
221,237,288,Ghana,1234.0,Tomatoes,2008,25.0,Whole supply chain,No Data Collection Specified,Africa
222,238,288,Ghana,1316.0,"Mangoes, guavas and mangosteens",2008,48.5,Whole supply chain,No Data Collection Specified,Africa
223,239,288,Ghana,1318.0,Pineapples,2008,28.5,Whole supply chain,No Data Collection Specified,Africa
224,240,288,Ghana,1234.0,Tomatoes,2008,2.1,Transport,Survey,Africa
225,241,288,Ghana,1234.0,Tomatoes,2008,3.6,Storage,Survey,Africa
226,242,288,Ghana,1234.0,Tomatoes,2008,2.3,Wholesale,Survey,Africa
227,243,288,Ghana,1234.0,Tomatoes,2008,2.2,Storage,Survey,Africa
228,244,288,Ghana,1234.0,Tomatoes,2008,4.2,Transport,Survey,Africa
229,245,288,Ghana,1234.0,Tomatoes,2008,3.4,Transport,Survey,Africa
230,246,288,Ghana,1234.0,Tomatoes,2008,20.0,Transport,Case Study,Africa
231,247,288,Ghana,1234.0,Tomatoes,2008,1.7,Farm,Survey,Africa
232,248,288,Ghana,1234.0,Tomatoes,2008,4.1,Processing,Survey,Africa
233,249,288,Ghana,1234.0,Tomatoes,2008,3.9,Harvest,Survey,Africa
234,250,288,Ghana,1316.0,"Mangoes, guavas and mangosteens",2008,11.8,Transport,Survey,Africa
235,251,288,Ghana,1316.0,"Mangoes, guavas and mangosteens",2008,1.5,Farm,Survey,Africa
236,252,288,Ghana,1316.0,"Mangoes, guavas and mangosteens",2008,3.0,Harvest,Survey,Africa
237,253,288,Ghana,1316.0,"Mangoes, guavas and mangosteens",2008,0.3,Transport,Survey,Africa
238,254,288,Ghana,1316.0,"Mangoes, guavas and mangosteens",2008,0.5,Transport,Survey,Africa
239,255,288,Ghana,1316.0,"Mangoes, guavas and mangosteens",2008,3.5,Processing,Survey,Africa
240,256,288,Ghana,1316.0,"Mangoes, guavas and mangosteens",2008,0.8,Transport,Survey,Africa
241,257,288,Ghana,1316.0,"Mangoes, guavas and mangosteens",2008,19.1,Market,Survey,Africa
242,258,288,Ghana,1316.0,"Mangoes, guavas and mangosteens",2008,2.7,Storage,Survey,Africa
243,259,288,Ghana,1316.0,"Mangoes, guavas and mangosteens",2008,5.1,Processing,Survey,Africa
244,260,288,Ghana,1323.0,Oranges,2008,0.5,Wholesale,Survey,Africa
245,261,288,Ghana,1323.0,Oranges,2008,0.3,Transport,Survey,Africa
246,262,288,Ghana,1323.0,Oranges,2008,1.1,Harvest,Survey,Africa
247,263,288,Ghana,1323.0,Oranges,2008,1.0,Transport,Survey,Africa
248,264,288,Ghana,1323.0,Oranges,2008,2.1,Processing,Survey,Africa
249,265,324,Guinea,1313.0,Plantains and cooking bananas,2013,35.0,Whole supply chain,No Data Collection Specified,Africa
250,266,328,Guyana,1234.0,Tomatoes,2015,5.0,Retail,Survey,Africa
251,267,328,Guyana,1234.0,Tomatoes,2015,8.0,Processing,Survey,Africa
252,268,328,Guyana,1234.0,Tomatoes,2015,7.0,Harvest,Survey,Africa
253,269,328,Guyana,1316.0,"Mangoes, guavas and mangosteens",2015,15.0,Harvest,Survey,Africa
254,270,328,Guyana,1316.0,"Mangoes, guavas and mangosteens",2015,17.0,Processing,Survey,Africa
255,271,332,Haiti,1316.0,"Mangoes, guavas and mangosteens",2011,20.0,Processing,Case Study,Americas
256,272,332,Haiti,1316.0,"Mangoes, guavas and mangosteens",2011,50.0,Export,Case Study,Americas
257,274,332,Haiti,1316.0,"Mangoes, guavas and mangosteens",2010,50.0,Farm,Survey,Americas
258,275,34,Southern Asia,1359.9,"Other fruits, n.e.c.",2011,25.0,Processing,Modelled Estimates,Asia
259,276,34,Southern Asia,1359.9,"Other fruits, n.e.c.",2011,9.0,Farm,Modelled Estimates,Asia
260,277,34,Southern Asia,1359.9,"Other fruits, n.e.c.",2011,10.0,Wholesale,Modelled Estimates,Asia
261,278,34,Southern Asia,1359.9,"Other fruits, n.e.c.",2011,7.0,Households,Modelled Estimates,Asia
262,279,34,Southern Asia,1359.9,"Other fruits, n.e.c.",2011,15.0,Farm,Modelled Estimates,Asia
263,280,35,South-Eastern Asia,1359.9,"Other fruits, n.e.c.",2011,15.0,Farm,Modelled Estimates,Asia
264,281,35,South-Eastern Asia,1359.9,"Other fruits, n.e.c.",2011,25.0,Processing,Modelled Estimates,Asia
265,282,35,South-Eastern Asia,1359.9,"Other fruits, n.e.c.",2011,10.0,Wholesale,Modelled Estimates,Asia
266,283,35,South-Eastern Asia,1359.9,"Other fruits, n.e.c.",2011,7.0,Households,Modelled Estimates,Asia
267,284,35,South-Eastern Asia,1359.9,"Other fruits, n.e.c.",2011,9.0,Farm,Modelled Estimates,Asia
268,285,356,India,1212.0,Cabbages,2016,1.7,Harvest,Literature Review,Asia
269,286,356,India,1212.0,Cabbages,2016,12.8,Whole supply chain,Literature Review,Asia
270,287,356,India,1212.0,Cabbages,2016,6.8,Farm,Literature Review,Asia
271,288,356,India,1212.0,Cabbages,2016,2.6,Storage,Literature Review,Asia
272,289,356,India,1212.0,Cabbages,2016,9.4,Whole supply chain,Literature Review,Asia
273,290,356,India,1212.0,Cabbages,2016,4.4,Whole supply chain,Literature Review,Asia
274,291,356,India,1212.0,Cabbages,2016,4.4,Whole supply chain,Literature Review,Asia
275,292,356,India,1212.0,Cabbages,2016,12.8,Whole supply chain,Literature Review,Asia
276,293,356,India,1213.0,Cauliflowers and broccoli,2016,2.0,Storage,Literature Review,Asia
277,294,356,India,1213.0,Cauliflowers and broccoli,2016,2.2,Harvest,Literature Review,Asia
278,295,356,India,1213.0,Cauliflowers and broccoli,2016,2.0,Storage,Literature Review,Asia
279,296,356,India,1213.0,Cauliflowers and broccoli,2016,9.6,Whole supply chain,Literature Review,Asia
280,297,356,India,1213.0,Cauliflowers and broccoli,2016,7.6,Farm,Literature Review,Asia
281,298,356,India,1213.0,Cauliflowers and broccoli,2016,2.2,Harvest,Literature Review,Asia
282,299,356,India,1234.0,Tomatoes,2016,9.4,Farm,Literature Review,Asia
283,300,356,India,1234.0,Tomatoes,2016,12.4,Whole supply chain,Literature Review,Asia
284,301,356,India,1234.0,Tomatoes,2016,3.0,Storage,Literature Review,Asia
285,302,356,India,1234.0,Tomatoes,2016,3.2,Harvest,Literature Review,Asia
286,303,356,India,1242.0,"Peas, green",2016,5.7,Farm,Literature Review,Asia
287,304,356,India,1242.0,"Peas, green",2016,1.7,Storage,Literature Review,Asia
288,305,356,India,1242.0,"Peas, green",2016,2.3,Harvest,Literature Review,Asia
289,306,356,India,1242.0,"Peas, green",2016,7.5,Whole supply chain,Literature Review,Asia
